,citation,clustering_coeffs,degree_centrality,betweenness_centrality,gatekeepres,populars,embeddeds,colab_w_g,colab_w_p,colab_w_em
57211319868,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211319836,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211319788,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211319759,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211319739,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211319618,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211319359,2.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211319295,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57211319068,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57211319065,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57211318311,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211318280,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211318055,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57211317980,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211317849,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211317821,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211317798,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211317672,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211317647,0.0,0.0,2.9901176611299655e-05,4.4704686498369846e-10,0,0,0,0,0,0
57211317630,0.0,1.0,0.00013455529475084845,0.0,0,0,0,1,0,0
57211317504,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211317379,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211317346,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211317047,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57211317006,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211316968,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211316685,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211316652,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211316582,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211316573,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211316553,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57211316438,0.0,1.0,0.00035881411933559587,0.0,0,1,0,0,1,0
57211316380,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211316203,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211316167,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57211316148,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,1,0
57211316093,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57211316010,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211315870,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211315674,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57211315609,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211315541,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211315365,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,1,0,0
57211315046,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,1,0,1
57211314942,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211314931,4.0,0.0,0.0,0.0,0,0,0,0,0,0
57211314746,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211314681,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211314581,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211314482,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211314429,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211314339,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211314260,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57211313791,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211313603,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211313601,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211313439,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211313432,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211313073,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211313035,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211313013,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211312807,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211312635,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57211312479,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57211312461,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211312054,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211312012,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211311988,0.0,1.0,0.000343863531029946,0.0,0,1,0,0,1,0
57211311872,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211311832,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57211311824,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211311769,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211311573,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,1
57211311563,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211311507,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57211306998,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211306959,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57211306791,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57211306762,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211305738,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211305510,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211305314,0.0,1.0,0.00023920941289039724,0.0,0,0,0,0,0,0
57211301672,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211300620,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211300508,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211300400,6.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211300303,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57211300280,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211300219,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211300215,1.0,0.6,8.970352983389897e-05,9.387984164657667e-09,1,0,0,1,0,0
57211300110,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211300071,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211300005,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211299871,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211299807,0.0,0.9111111111111111,0.00014950588305649828,2.5545535141925626e-10,0,0,0,0,0,1
57211299685,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57211299647,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211299642,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211299441,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211299317,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211299218,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211299137,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211299135,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211299059,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211299010,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211298859,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211298808,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211298678,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57211298675,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211298564,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211298563,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57211298508,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211298392,1.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
57211298278,3.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211298256,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211298211,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211298157,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211298060,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297952,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297911,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297907,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211297845,0.0,0.5,5.980235322259931e-05,1.3411405949510955e-09,1,0,0,1,0,0
57211297831,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297810,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211297767,3.0,0.6666666666666666,5.980235322259931e-05,4.4704686498369846e-10,0,0,0,0,0,0
57211297750,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211297738,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
57211297732,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211297723,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297512,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297502,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211297493,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57211297447,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211297411,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211297405,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211297345,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211297186,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211297100,10.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211297063,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211297059,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211297052,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57211297022,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57211296944,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211296858,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211296817,1.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
57211296788,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,1,0,0
57211296731,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211296619,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211296615,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211296612,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,1,0,0
57211296407,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211296369,0.0,0.9111111111111111,0.00014950588305649828,2.5545535141925626e-10,0,0,0,0,0,0
57211296197,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211296163,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,1,0,0
57211296162,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211296127,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211296089,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57211296011,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295931,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211295915,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295908,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211295796,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295779,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211295733,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295727,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211295717,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211295662,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295522,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295451,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295416,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211295353,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295334,1.0,0.6,8.970352983389897e-05,9.387984164657667e-09,1,0,0,1,0,0
57211295204,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211295146,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211295070,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211294981,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211294924,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211294655,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211294646,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211294610,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211294418,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211294393,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211294368,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211294350,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211294220,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211294206,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211294171,0.0,0.9111111111111111,0.00014950588305649828,2.5545535141925626e-10,0,0,0,0,0,0
57211294149,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211294077,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211294035,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211293996,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211293949,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211293945,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211293912,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211293713,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211293668,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211293539,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211293509,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211293460,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211293301,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211293254,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211293244,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,0
57211293143,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211293039,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211292819,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,1,0,0
57211292742,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211292529,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211292428,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211292313,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211292280,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211292237,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211292022,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211292007,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291922,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211291828,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291698,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211291646,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211291621,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211291577,1.0,0.0,0.0,0.0,0,0,0,0,0,0
57211291475,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291339,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211291284,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211291244,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291226,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291210,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211291209,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291204,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211291202,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211291179,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211291099,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211291003,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211290723,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211290521,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211290357,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211290263,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57211290213,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211290139,2.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211290119,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211290086,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211290074,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211290050,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211289816,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211289743,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211289742,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211289630,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211289595,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211289593,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211289419,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211289376,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211289299,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211289275,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211289182,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211289122,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211289098,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211289015,0.0,0.5,5.980235322259931e-05,6.705702974755477e-10,0,0,0,0,0,0
57211288938,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57211288911,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211288885,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211288772,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,1
57211288767,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211288748,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211288734,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211288709,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57211288657,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211288543,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211288533,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211288513,10.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211288411,2.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211288312,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211288278,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211288251,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211288091,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211287954,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211287628,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211287611,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211287532,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,1,0,0
57211287498,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211287357,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57211287356,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211287297,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211287259,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57211287253,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211286984,4.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57211286973,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211286905,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211286831,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211286814,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211285406,4.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211285012,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211283842,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211283764,2.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211283732,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211283701,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211283689,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211283663,4.0,1.0,0.00011960470644519862,0.0,0,0,0,1,0,0
57211283553,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211283327,0.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
57211283225,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211283190,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211283137,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57211283110,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211283023,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57211282982,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211282914,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211282873,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211282838,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211282834,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211282580,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57211282550,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57211282524,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211282370,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211282362,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211282322,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211282087,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211281878,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211281857,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211281619,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57211281573,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211281506,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211281402,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57211281235,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211281215,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211280626,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211280606,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211280583,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211280561,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57211280525,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,1
57211280431,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211280075,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,0
57211279925,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211279883,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211279795,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57211279589,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211279522,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211279497,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211279493,2.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211279425,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57211279276,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211278975,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57211278950,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211278844,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57211278575,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
